User,Text
@duymanhkfc,"Anh biết là buồn lắm chứ
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc
Nước mắt tràn vào trong chiếc cốc trên tay
Chỉ muốn say để quên đi những đoạ đày
Một kẻ yếu đuối đóng vai một người say
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá
Anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Đến cuối cùng anh cũng hiểu ra
Chẳng có hạnh phúc giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
@thaophuong235,Replay hoài mà chưa có dấu hiệu dừng…
@thuychinh1826,"Đoạn dạo đầu hay quá, không gian và âm nhạc tuyệt vời. Lụy mãi bản này ❤"
@hoanghon5298,Hồi bé nghe tiếng kèn thấy bình thường mà bây giờ nghe sao nó phê !!!!
@nhunghuynh6321,"Ngày nào cũng nghe bài này, hay quá điiiii"
@NguyễnBùiPhúcLâm,Bài hát này hay quá! Xứng đáng được yêu thương thâth nhiều! Hy vọng bài hát sẽ bay cao bay xa. Lướt toptop thấy nhiều quá trời! Nếu lên đúng thời điểm hót thì đã rất khác rồi!
@ceracovina,"Bài hát rất hay! Quốc Thiên hát tuyệt vời, giọng hát rất đỉnh! ❤"
@nancynguyen7711,Mình muốn theo dõi lịch hát live của QT ở HCM thì xem ở đâu vậy mọi người?
@NgocNguyen-ys7bt,"Mình đã lặng im chìm đắm để thưởng thức giọng hát này tối hôm đó. Nó đẹp, nó giá trị từng khoảnh khắc"
@giaotran.may94,Hay quá
@dualmovies615,Quán karaoke chết với tui bài này
@thuhatrinh365,Say SKYNote mãi không thôi!
@nhichauthuy3002,Sao có thể hát hay đêbs vậy nhỉ😅
@lannguyen3655,Hôm đi Skynote thật sự rất ấn tượng với stage này ạ
@Hannah.socute14,Kẻ say tình phiên bản yêu thích nhất đây òi
@sakurahanh1455,"Giọng hát vàng của Quốc Thiên đã khiến mình sau bao nhiêu năm không nghe không follow nhạc Việt ca sĩ Việt trong nước đã trở thành fan của em, và sau hết là  cố gắng bay về để nghe em hát LiVe"
@sakurahanh1455,"Bản Kẻ Say tình này là version tuyệt vời nhất từ trước đến giờ . Giọng hát tuyệt vời của Thiên trên nền trữ tình sâu lắng và tiếng saxophone réo rắt càng tôn thêm bài hát hay . 10 ngàn Khán giả như mê đi, chìm đắm trong khung cảnh lãng mạn như một giấc mơ . Xuất sắc Quốc Thiên ơi 🩵🩵🩵🩵🩵"
@homai9716,Combo huỷ diệt: saxophone + TQT mặc sơmi trắng
@homai9716,Bị nghiện bản Kẻ say tình Skynote dã man. Giọng live của TQT quá đỉnh
@HânTrầnTrúc-t8j,Đi Skynote về mà vẫn luỵ quá
@HânTrầnTrúc-t8j,Nghe hàng ngày mà mỗi lần nghe đều thấy rung động với giọng hát này
@thuleminh3645,Bản này xịn quá
@hoanglongnc,"bài quá hay, QT hát thì khỏi phải bàn rồi, mà bản phối này còn hay ác, đoạn đầu vào saxophone nghe phê thật sự"
@thanhtan1205,"Anh biết là buồn lắm chứ
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc
Nước mắt tràn vào trong chiếc cốc trên tay
Chỉ muốn say để quên đi những đoạ đày
Một kẻ yếu đuối đóng vai một người say

Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn

Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau

Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao

Bao lời dối trá anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ

Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn

Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau

Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem

Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá
Anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha

Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ

Đến cuối cùng anh cũng hiểu ra
Chẳng có hạnh phúc giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
@nguyetnguyen7206,"Visual, sân khấu, âm thanh...mọi thứ đều quá đỉnh"
@tanphu2333,Em muốn thêm e là đôn chề nữa
@huyenpham1129,Hát live đỉnh quá là đỉnh ❤
@tuyetmie,Thật may khi được nghe trực tiếp và full bản này ạ
@yitu3014,Chờ ra bản beats chuẩn live
@HảiNguyễn-n8h7v,hay
@HuyVu-il9fo,Nghe đỉnh thật đoạn đầu nó đi vào lòng người trong tim luôn. Skynote của A Thiên tuyệt vời. Bữa tiệc âm nhạc cho mọi người ạ
@BlackCat-wf3zm,"Kẻ say tình làm gì có tháng năm đâu, nếu say anh Thiên thì tháng năm có nghĩa lý gì đâu"
@TuanTran-df8tm,Âm nhạc của Quốc Thiên khi ở độ tuổi ngoài 30 sẽ dễ dàng để cảm nhận hơn. Rất cảm xúc!
@Haiau310,Mê quáaaaa
@haiyan5482,Yêu giọng hát của a Thiên quá💕
@Mây-z9z5r,Ôi vui quá lên 25 ùi fai viral hơn thế nữa cơ ❤️
@nhijessica7704,"SKYNote có đỉnh không ạ?
Quốc Thiên có hay không ạ?
Kẻ Say Tình có say khướt không ạ? =))))"
@trucphan2328,Lên 25 ròi quý dị ơi tuyệt dời quá
@PhamVanHuong1989,Hay quá..phê thật sự.. có bản karaoke chưa nhỉ
@TrongVo-e8r6i,❤❤❤❤❤❤❤càng nghe càng say. Cảm on Quốc thiên nhiều thật nhiều
@QuanNguyen-mg5tm,Không ai qua được bản live của quốc thiện được hay quá đi ….❤❤❤❤
@vantrieu7292,"Anh biết là buồn lắm chứ
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc
Nước mắt tràn vào trong chiếc cốc trên tay
Chỉ muốn say để quên đi những đoạ đày
Một kẻ yếu đuối đóng vai một người say
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá
Anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Đến cuối cùng anh cũng hiểu ra
Chẳng có hạnh phúc giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
@tonystack3285,Cá nhân mình thích âm thanh bản fancam hơn. Không biết có ai giống mình ko
@AnVi-er5dv,Chờ bản này bữa giờ. Nghe qua loa nó tê
@phuongbich1339,Say giọng hát này quá ❤
@khoinguyen8832,Mê eeeeeee ê
@duongdo92,A qthiên hát hay quá ❤❤❤
@PhuongThanh35-79,nghe xong là say theo thật :)
@nghiango9647,♡
@vyx1750,"Anh biết là buồn lắm chứ
Khi phải tìm đến cơn say như vậy
Say đến nhạt nhòa thổn thức
Để nỗi đau giống như hạnh phúc
Nước mắt tràn vào trong chiếc cốc trên tay
Chỉ muốn say để quên đi những đoạ đày
Một kẻ yếu đuối đóng vai một người say
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Anh đã cố giả vờ hạnh phúc
Để tháng năm kia quay lưng giã từ
Nhưng càng cố lại càng đau đớn
Khiến vết thương kia thêm rộng lớn
Kẻ say tình thì làm gì có tháng năm đâu
Chỉ giống như toa cuối ga tàu
Mãi mãi là người đến sau
Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì
Buồn đau là anh cay đắng vẫn chỉ là anh
Anh muốn một lần em nói xem
Hạnh phúc là gì đây em hỡi
Tình yêu này chẳng đáng níu giữ hay sao
Bao lời dối trá
Anh đã tha thứ cho em bằng tất cả
Bỏ hết ngoài tai những lời nói người đời dèm pha
Nhưng đến cuối cùng anh cũng hiểu ra
Hạnh phúc là ảo mộng giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ
Đến cuối cùng anh cũng hiểu ra
Chẳng có hạnh phúc giữa chúng ta
Chỉ còn lại một nỗi đau xa lạ"
@DungCuLuoiCaThongMinh,hay quá 100đ
@RainyTuyenAl,💐💐💐💐
@thongle747,Hôm đó 22/11 tôi có đi xem .ngồi xem nổi hết da gà phải nói quá tuyệt vời
@TuNguyenvan-s5p,Hay quá 👍 giọng kỹ thuật đẳng cấp thật sự ❤
@NganRuby-n1n,Đã cả phần nghe lẫn phần nhìn
@giritodo,"tự nhiên sau Skynote lại mê Kẻ say tình ghê gớm luôn ấy, hay nhất trong những bản Kẻ say tình đã nghe. Giọng Quốc Thiên như rượu càng ủ càng ngọt càng thơm, say quên lối về luôn"
@Tientongteo204,Mong a up lên tidal để cảm nhận trọn vẹn độ hay ạ
@reac_tionme,Sâu lắng❤ xuất sắc 🎉
@hangang5375,Đang Ăn cơm nghe QT hát - bỏ bát cơm ngồi ngắm trai đẹp luôn . Kkkk😂🤭. Cuốn vãi - đỉnh của đỉnh .
@Leadcat-k2e,Mấy hôm nay replay n lần rùi
@namhoang-dq8jm,đoạn kèn hay nhất bài hát @@
@nguyenchris-yu6qh,Hóng karaoke shop ơi
@tungho1067,"Anh biết là buồn lắm chứ

Khi phải tìm đến cơn say như vậy

Say đến nhạt nhòa thổn thức

Để nỗi đau giống như hạnh phúc

Nước mắt tràn vào trong chiếc cốc trên tay

Chỉ muốn say để quên đi những đọa đày

Một kẻ yếu đuối đóng vai một người say

Anh đã cố giả vờ hạnh phúc

Để tháng năm kia quay lưng giã từ

Nhưng càng cố lại càng đau đớn

Khiến vết thương kia thêm rộng lớn

Kẻ say tình thì làm gì có tháng năm đâu

Chỉ giống như toa cuối ga tàu

Mãi mãi là người đến sau

/Chor: /

Anh đã cố gắng ngần mấy năm ấy trôi qua đổi lấy được gì

Buồn đau là anh, cay đắng cũng chỉ là anh

Anh muốn một lần em nói xem

Hạnh phúc là gì đây em hỡi

Tình yêu này chẳng đáng níu giữ hay sao

Bao lời dối trá anh đã tha thứ cho em bằng tất cả

Bỏ hết ngoài tai những lời nói người đời dèm pha

Nhưng đến cuối cùng anh cũng hiểu ra

Hạnh phúc là ảo mộng giữa chúng ta

Chỉ còn lại một nỗi đau xa lạ"
@YếnLê-287,Replay ko biết bao nhiêu lần rồi đó dì Lệ ơi 🥰
@thaynguyen88,Giá mà Quốc Thiên giấu kín bài này để đúng SkyNote mới trình diễn như này thì sẽ bùng nổ luôn.
@hoatrinhthikhanh2960,hay đỉnh luôn anh Thiên ơi!
@MinhDươngNguyen-i6f,"Hôm đó mình đã được nghe trực tiếp, thực sự cả 4 tiếng ngồi nghe mà ko quay 1 suộc nào chỉ để đc thưởng thức trọn vẹn giọng hát này. Các bạn tin mình đi, trên video này hay 10 thì ở ngoài nghe trực tiếp nó hay đến 20 ấy. Và phiên bản Kẻ say tình ở Skynote là phiên bản tuyệt vời nhất mà bạn ko thể thấy ở phòng trà hay show nào khác."
@angquanhoang7042,"Tui đã ở đó, ngắm Thiên và nghe Thiên hát. Nay được nghe lại, nhìn lại những hình ảnh hôm ấy, bao cảm xúc ấy lại quay lại. Nhớ Skynote quá❤. Tui mê giọng Thiên như điếu đổ chài ơi"
@0xkaito,mong có bản karaoke ạ
@deemediavn,Đẹp quá trời đẹppp
@kimhienqt,Tui sắp dc ngje giọng hát này trực tiếp vào ngày 20/12 này rồi
@nguyetnguyen7206,"Một bản phối quá hay, dù nhạc suy không phải gu mình"
@ChuyênGiaPhaChếCàPhêTràSữa,quả nhạc dạo đầu nghe phê khiếp
@TúThanh-q6k7n,quá khét 🤣♥️
@nguyenhongduyen4607,Chìm đắm trong đây chưa thoát ra nổi vậy trời.
@ngodola2926,Kiếm bản gốc đợi hổm nay giờ cũng có. ❤❤❤
@minhnhutphan3209,"Quốc Thiên là một ca sĩ vừa đẳng cấp vừa lãng mạn vừa giản dị…những tính cách đó là một sự khác biệt với tất cả.
Không khó để nhận ra anh.
Ca khúc hay.
Cám ơn em."
@hiephosy2596,Rất lâu rồi mới khóc khi nghe QT live cảm xúc đến như này.
@Ngan_ngann,"Quốc Thiên hát live trên sân khấu vẫn là một cái gì đó cuốn hút ko thể tả, mình rất thích bài Kẻ Say Tình này, mỗi bản live của anh đều có mỗi cái hay khác nhau, và thích nhất có lẽ là bản này tại SkyNote thêm phần Saxophone tuyệt đỉnh của anh Hữu Tài, tất cả tạo nên một tiết mục hoàn hảo, trên cả tuyệt vời luôn ạ, chúc mừng anh Thiên..!!!"
@nhunghuynh6321,"Qua nay mình chỉ nghe bài này thôi, mê quá đi"
@hoangdung2507,Tuyệt vời
@MrDungtran1989,"Bài này hay nhất của Quốc Thiên, tôi yêu mến bạn từ Việt Nam idol đến nay. Hay quá bạn ơi."
@ProSang-u7q,Tuyệt vời quá anh thiên ơi❤❤
@tam12368,Trời này nghe nhạc của anh Thiên là hết nước chấm
@ongNguyen-wt7ws,Hay quá! Hát như AI luôn
@Hannah.socute14,Bản phối mới hay quá ạ!
@vanthanhngo4130,D oarmn
@hanbuitopmocchau,Ôi đỉnh thực sự… nghe mà đã lỗ tai quá idol ơi? ❤❤❤❤❤
@GiaCuGay,Đoạn thổi sexsaphone phê❤
@Hydaden,Hóng bản karoke
@joosnowy7890,Sao Quốc Thiên đẹp trai cỡ này mà còn thất tình vị trừi
@ljnhjan,"Đẹp trai quá, hát hay quá, sơ mi trắng cuốn hút quá, stage lãng mạn quá, đỉnh quá, tuyệt quá, mê quáaaa"
@LuongThaiBg9x,K có bản thu âm à
@haiha12345,"Bữa đó vừa intro saxophone là ngồi ngẩn người ra, sao mà hay quá. Vừa mới xuýt xoa khi chú Thư cho hạ tấm gương trần sân khấu xuống, kèm pha đánh đèn thương hiệu của Long Kenji nữa. Sân khấu đẹp như mơ! Rồi giọng Thiên cất lên. Thật sự tận hưởng. Mọi giác quan chìm đắm trong khoảnh khắc tuyệt vời này!"
@winstudio5395,"Chờ mấy hôm nay để được nghe bản Live này, tuyệt vời, hơi tiếc là cắt mất đoạn solo Saxophone ban đầu mất tiêu rồi :("
