User,Text,emoji_pos,emoji_neg,emoji_neu,num_emoji_pos,num_emoji_neg,num_emoji_neu,cleaned_text,tokenized,label
@ANHTUANINVEST,móa coi cười chảy nước mắt =))))) hài điêng =)))))),,,,0,0,0,móa coi cười chảy nước_mắt hài_điêng,"['móa', 'coi', 'cười', 'chảy', 'nước_mắt', 'hài_điêng']",2
@VinhPham-uc6fn,Khi dat den level cua nghe si dien hai thi noi ai dung cuoi hen khong can mang mieng nhu line 100 toi😂,😂,,,1,0,0,dat den level cua si_dien hai thi noi dung cuoi hen khong_can mieng nhu_line 100 toi,"['khi', 'dat', 'den', 'level', 'cua', 'nghe', 'si_dien', 'hai', 'thi', 'noi', 'ai', 'dung', 'cuoi', 'hen', 'khong_can', 'mang', 'mieng', 'nhu_line', '100', 'toi']",1
@thachle2608,Support anh Nam,,,,0,0,0,support nam,"['support', 'anh', 'nam']",2
@nguyentrongdan,"Khúc xuất xuất xuất… hóa đơn, khi máy quay vào khán giả mình thấy nhiều anh chị cười điên như co giật. Hình ảnh này mình cũng bắt gặp khi coi các đoạn clip của Max Amini. Phương Nam trình thế giới rồi, hoặc chí ít cũng một 8 một 10…",,,,0,0,0,khúc xuất xuất_xuất hóa_đơn máy khán_giả anh_chị cười điên_như co_giật hình_ảnh bắt_gặp coi đoạn clip max amini_phương nam_trình thế_giới chí_ít 8 10,"['khúc', 'xuất', 'xuất_xuất', 'hóa_đơn', 'khi', 'máy', 'quay', 'vào', 'khán_giả', 'mình', 'thấy', 'nhiều', 'anh_chị', 'cười', 'điên_như', 'co_giật', 'hình_ảnh', 'này', 'mình', 'cũng', 'bắt_gặp', 'khi', 'coi', 'các', 'đoạn', 'clip', 'của', 'max', 'amini_phương', 'nam_trình', 'thế_giới', 'rồi', 'hoặc', 'chí_ít', 'cũng', 'một', '8', 'một', '10']",2
@meo11290,"Ỏng diễn mà như ko diễn luôn á , giống như là ko phải học lời thoại từ trước , mà chỉ là chính bản thân mình là đủ. Phương Nam đỉnh quá !!!!",,,,0,0,0,ỏng diễn không_diễn không_phải học lời_thoại bản_thân phương nam đỉnh,"['ỏng', 'diễn', 'mà', 'như', 'không_diễn', 'luôn', 'á', 'giống', 'như', 'là', 'không_phải', 'học', 'lời_thoại', 'từ', 'trước', 'mà', 'chỉ', 'là', 'chính', 'bản_thân', 'mình', 'là', 'đủ', 'phương', 'nam', 'đỉnh', 'quá']",2
@MinhNguyen-bl3ye,Set này đỉnh thật sự vẫn là Phương Nam is the best,,,,0,0,0,set đỉnh thật_sự phương nam is the tốtnhất,"['set', 'này', 'đỉnh', 'thật_sự', 'vẫn', 'là', 'phương', 'nam', 'is', 'the', 'tốtnhất']",2
@hongquan823,Ok em sẽ cảm xúc ;))),,,,0,0,0,ok cảm_xúc,"['ok', 'em', 'sẽ', 'cảm_xúc']",2
@duykhanhbui308,"Miếng này y hệt miếng diễn ở hải phòng hôm qua 8/11 nhưng công nhận coi live nó đã thiệt hơn coi on luôn , vs hq nam lần đầu diễn ở HP thấy năng lượng mà nhiệt lắm mn ơi",,,,0,0,0,miếng y_hệt miếng diễn hải_phòng hôm_qua 811 công_nhận coi_live thiệt coi on vs hq nam đầu_diễn hp năng_lượng nhiệt lắm,"['miếng', 'này', 'y_hệt', 'miếng', 'diễn', 'ở', 'hải_phòng', 'hôm_qua', '811', 'nhưng', 'công_nhận', 'coi_live', 'nó', 'đã', 'thiệt', 'hơn', 'coi', 'on', 'luôn', 'vs', 'hq', 'nam', 'lần', 'đầu_diễn', 'ở', 'hp', 'thấy', 'năng_lượng', 'mà', 'nhiệt', 'lắm', 'mọi', 'người', 'ơi']",2
@QuangTran-br7px,out trình công ty,,,,0,0,0,out trình công_ty,"['out', 'trình', 'công_ty']",2
@HangNguyen-jw5qz,Má ơi cười điên😂,😂,,,1,0,0,má cười điên,"['má', 'ơi', 'cười', 'điên']",1
@HaiTrungHieu69,Xem xog set Phương Nam khoảnh khắc bạn vung tay cảm xúc khi vừa diễn xog khiến mình bất giác nổi da gà,,,,0,0,0,xog set_phương nam khoảnh_khắc vung cảm_xúc diễn_xog bất_giác nổi da gà,"['xem', 'xog', 'set_phương', 'nam', 'khoảnh_khắc', 'bạn', 'vung', 'tay', 'cảm_xúc', 'khi', 'vừa', 'diễn_xog', 'khiến', 'mình', 'bất_giác', 'nổi', 'da', 'gà']",2
@Deoxyri,có chờ đợi bao lâu thì ông Nam ổng diễn set nào thì chưa khi nào thất vọng cả luôn ấy.,,,,0,0,0,chờ_đợi bao_lâu nam diễn_set chưa_khi thất_vọng,"['có', 'chờ_đợi', 'bao_lâu', 'thì', 'ông', 'nam', 'ổng', 'diễn_set', 'nào', 'thì', 'chưa_khi', 'nào', 'thất_vọng', 'cả', 'luôn', 'ấy']",2
@nganchau7972,❤,❤,,,1,0,0,,[],1
@thaikieu4561,Joke đỉnh vãi cac,,,,0,0,0,joke đỉnh vãi cac,"['joke', 'đỉnh', 'vãi', 'cac']",2
@trang4767,ê set này hay nghe ông Nam =)))),,,,0,0,0,ê_set nam,"['ê_set', 'này', 'hay', 'nghe', 'ông', 'nam']",2
@HungLe-xb1sp,Xem ít nhất 5 lần rồi hay thật sự,,,,0,0,0,ít_nhất 5 thật_sự,"['xem', 'ít_nhất', '5', 'lần', 'rồi', 'hay', 'thật_sự']",2
@NhiĐỗ-e4h,Nam tập gym hả ta,,,,0,0,0,nam tập gym hả ta,"['nam', 'tập', 'gym', 'hả', 'ta']",2
@HangTran-mb8sq,Nhìn ông Nam tưởng Trấn Thành ko á trời,,,,0,0,0,nam_tưởng trấn_thành không_á_trời,"['nhìn', 'ông', 'nam_tưởng', 'trấn_thành', 'không_á_trời']",2
@SinhLe-ob8bx,Set ngày cực kỳ hài cực kỳ thông minh luôn a nam ❤,❤,,,1,0,0,set cực_kỳ hài cực_kỳ thông_minh a_nam,"['set', 'ngày', 'cực_kỳ', 'hài', 'cực_kỳ', 'thông_minh', 'luôn', 'a_nam']",1
@PhucBuithien-l5g,Má ơi..xuất sắc..hnay xuất thần lun á Nam ơi😂😂😂,😂😂😂,,,3,0,0,má ơixuất sắchnay xuất_thần lun á_nam,"['má', 'ơixuất', 'sắchnay', 'xuất_thần', 'lun', 'á_nam', 'ơi']",1
@tinivoila,dạo này Phương Nam chắc tập gym thấy vai đô lên đẹp nha =)))),,,,0,0,0,dạo phương nam tập gym vai_đô đẹp nha,"['dạo', 'này', 'phương', 'nam', 'chắc', 'tập', 'gym', 'thấy', 'vai_đô', 'lên', 'đẹp', 'nha']",2
@raizulazie9530,"Ảnh chọn đúng nền văn minh=))))
Cười sảng khoái thiệc sự ❤",❤,,,1,0,0,ảnh văn_minh cười sảng_khoái thiệc,"['ảnh', 'chọn', 'đúng', 'nền', 'văn_minh', 'cười', 'sảng_khoái', 'thiệc', 'sự']",1
@huutaile9168,Cạn phước...🤣,🤣,,,1,0,0,cạn phước,"['cạn', 'phước']",1
@hixminishere,có thể là cười tắc thẻr =)))))))),,,,0,0,0,có_thể cười_tắc thẻr,"['có_thể', 'là', 'cười_tắc', 'thẻr']",2
@trieutranvan7016,uầy mấy joke này Nam diễn ở Hải Phòng hay hơn luôn :))) đỉnh,,,,0,0,0,uầy mấy joke nam_diễn hải_phòng đỉnh,"['uầy', 'mấy', 'joke', 'này', 'nam_diễn', 'ở', 'hải_phòng', 'hay', 'hơn', 'luôn', 'đỉnh']",2
@panh9344,"Một trong những set diễn xuất sắc nhất của anh Nam đối với mình. Cái khúc ""Ủa ba"" đúng đỉnh =))))) quả miếng đắt thật sự",,,,0,0,0,set_diễn xuất_sắc nam đối_với khúc đỉnh miếng đắt thật_sự,"['một', 'trong', 'những', 'set_diễn', 'xuất_sắc', 'nhất', 'của', 'anh', 'nam', 'đối_với', 'mình', 'cái', 'khúc', 'ủa', 'ba', 'đúng', 'đỉnh', 'quả', 'miếng', 'đắt', 'thật_sự']",1
@vichuahe,chán thiệc chớ đang ăn ổng nhả miếng muốn sặc 10:57,,,,0,0,0,chán thiệc chớ_đang nhả miếng sặc 1057,"['chán', 'thiệc', 'chớ_đang', 'ăn', 'ổng', 'nhả', 'miếng', 'muốn', 'sặc', '1057']",2
@quangcoijp,Cười ra nước mắt,,,,0,0,0,cười_ra_nước_mắt,['cười_ra_nước_mắt'],2
@inhkhoanguyen8625,"Đúng là Phương Nam và phần còn lại 😅
Đẳng cấp quá khá biệt",😅,,,1,0,0,phương_nam đẳng_cấp biệt,"['đúng', 'là', 'phương_nam', 'và', 'phần', 'còn', 'lại', 'đẳng_cấp', 'quá', 'khá', 'biệt']",1
@KhoaPham-fx6rj,Hình như Nam có gym hay sao nhìn lạ quá,,,,0,0,0,hình_như nam gym lạ,"['hình_như', 'nam', 'có', 'gym', 'hay', 'sao', 'nhìn', 'lạ', 'quá']",2
@phatnguyenthanh2969,"Anh Hiếu thứ 3 của Sài Gòn Tếu này quá duyên, anh vẫn là đỉnh của chóp của team SG Tếu ❤
Chúc anh ngày càng ngày thành công hơn 💪",❤,,,1,0,0,hiếu 3 sài gòn tếu duyên đỉnh chóp team_sg tếu chúc ngày_càng thành_công,"['anh', 'hiếu', 'thứ', '3', 'của', 'sài', 'gòn', 'tếu', 'này', 'quá', 'duyên', 'anh', 'vẫn', 'là', 'đỉnh', 'của', 'chóp', 'của', 'team_sg', 'tếu', 'chúc', 'anh', 'ngày_càng', 'ngày', 'thành_công', 'hơn']",1
@BeBe-qp4tr,Má ơi set này đỉnh điênn,,,,0,0,0,má set đỉnh điênn,"['má', 'ơi', 'set', 'này', 'đỉnh', 'điênn']",2
@Meoboichdien,Ngắn quá Sài Gòn tếu ơi! Đề nghị sau này các sét của Phương Nam nửa tiếng trở lên nhé. Coi mới đã,,,,0,0,0,ngắn sài_gòn tếu đề_nghị sau_này sét phương nam nửa tiếng trở coi,"['ngắn', 'quá', 'sài_gòn', 'tếu', 'ơi', 'đề_nghị', 'sau_này', 'các', 'sét', 'của', 'phương', 'nam', 'nửa', 'tiếng', 'trở', 'lên', 'nhé', 'coi', 'mới', 'đã']",2
@nghijannu,khi đó là anh ấy chứng minh rằng bản thân chọn sai người,,,,0,0,0,chứng_minh bản_thân sai,"['khi', 'đó', 'là', 'anh', 'ấy', 'chứng_minh', 'rằng', 'bản_thân', 'chọn', 'sai', 'người']",2
@tuleminh2381,"mặn thật , rất vui, mến chúc Nam và Team thật nhiều sức khỏe",,,,0,0,0,mặn vui_mến chúc nam team sức khỏe,"['mặn', 'thật', 'rất', 'vui_mến', 'chúc', 'nam', 'và', 'team', 'thật', 'nhiều', 'sức', 'khỏe']",2
@ToanNguyen-xt4bs,Mă xem mà cười ẻ 😂,😂,,,1,0,0,mă cười ẻ,"['mă', 'xem', 'mà', 'cười', 'ẻ']",1
@KhoiNguyen-ng2lf,Đợt này Nam diễn kiểu mới hay thiệt,,,,0,0,0,đợt nam_diễn kiểu thiệt,"['đợt', 'này', 'nam_diễn', 'kiểu', 'mới', 'hay', 'thiệt']",2
@thiennguyenchi6862,Khứa này hài,,,,0,0,0,khứa hài,"['khứa', 'này', 'hài']",2
@nguyenngocminhanhhh,Nam nay ồn điên=)))),,,,0,0,0,nam ồn_điên,"['nam', 'nay', 'ồn_điên']",2
@tr.quanganh17,má set này đỉnh vãi òooo,,,,0,0,0,má set đỉnh vãi òooo,"['má', 'set', 'này', 'đỉnh', 'vãi', 'òooo']",2
@anhngan8289,A Nam đã ấp ủ chuyện live tour chưa a?,,,,0,0,0,a nam ấp_ủ live_tour chưa_a,"['a', 'nam', 'đã', 'ấp_ủ', 'chuyện', 'live_tour', 'chưa_a']",2
@maxilliaan3680,Phải bay dô coi ổng liền :)))),,,,0,0,0,bay dô coi liền,"['phải', 'bay', 'dô', 'coi', 'ổng', 'liền']",2
@UserXxError,"Khoái coi ông Nam nhất ❤❤ lâu lắm ổng mới lên clip, clip nào cũng duyên dáng và hài 😂",❤❤😂,,,3,0,0,khoái coi nam lắm clip clip duyên_dáng hài,"['khoái', 'coi', 'ông', 'nam', 'nhất', 'lâu', 'lắm', 'ổng', 'mới', 'lên', 'clip', 'clip', 'nào', 'cũng', 'duyên_dáng', 'và', 'hài']",1
@Thukhi004,"Cá nhân mình thấy về phần nội dung set này không đào sâu câu chuyện bằng những set như Quyền Anh Khó Đấy, hay Con Nít Biết J, hay Con Sói gì đó. Những set đó mình thấy Nam có 1 câu chuyện chung từ đó sinh ra những chi tiết với những góc nhìn khác của Nam, có đặt vấn đề, có diễn giải quá trình, có nút thắt nút mở, dù là đùa nhưng có chiều sâu cho người ta ngẫm nghĩ.

Nhưng cũng có thể không phải lúc nào cũng cần chiều sâu, lâu lâu mình đơn giản bớt vấn đề cho nó đỡ phức tạp cũng vẫn hay.

Quay lại set này, mình thấy Nam làm được một cái khó mà stand up comedy quốc tế ngta làm đó là một chút roast khán giả nhưng làm họ thấy vui, thấy ờ ha, thấy hợp lí, thấy lạ.
Chính vì những cái joke mới dựa trên tương tác khán giả thì họ sẽ đến quài quài, vì họ cảm thấy liên quan và kết nối hơn, mình công nhận.

Mình mong chờ Nam sẽ có những set mà vừa có chiều sâu câu chuyện vừa tương tác roast khán giả các kiểu dống này zị.

Mình cũng thấy lần diễn này những thành viên còn lại hợp gu khán giả hơn và kết nối hơn nhiều.

Cảm ơn Saigon Tíu ❤",❤,,,1,0,0,cá_nhân nội_dung set không_đào sâu câu_chuyện set quyền_anh đấy con_nít j sói set nam 1 câu_chuyện sinh chi_tiết góc nam vấn_đề diễn_giải quá_trình nút thắt nút đùa chiều sâu ta ngẫm_nghĩ có_thể không_phải lúc_nào chiều sâu lâu_lâu đơn_giản bớt vấn_đề đỡ phức_tạp set nam stand up_comedy quốc_tế ngta một_chút roast khán_giả vui ha hợp_lí lạ_chính joke dựa tương_tác khán_giả quài_quài cảm_thấy liên_quan kết_nối công_nhận mong_chờ nam set chiều sâu câu_chuyện tương_tác roast khán_giả kiểu dống zị diễn thành_viên hợp_gu khán_giả kết_nối cảm_ơn saigon tíu,"['cá_nhân', 'mình', 'thấy', 'về', 'phần', 'nội_dung', 'set', 'này', 'không_đào', 'sâu', 'câu_chuyện', 'bằng', 'những', 'set', 'như', 'quyền_anh', 'khó', 'đấy', 'hay', 'con_nít', 'biết', 'j', 'hay', 'con', 'sói', 'gì', 'đó', 'những', 'set', 'đó', 'mình', 'thấy', 'nam', 'có', '1', 'câu_chuyện', 'chung', 'từ', 'đó', 'sinh', 'ra', 'những', 'chi_tiết', 'với', 'những', 'góc', 'nhìn', 'khác', 'của', 'nam', 'có', 'đặt', 'vấn_đề', 'có', 'diễn_giải', 'quá_trình', 'có', 'nút', 'thắt', 'nút', 'mở', 'dù', 'là', 'đùa', 'nhưng', 'có', 'chiều', 'sâu', 'cho', 'người', 'ta', 'ngẫm_nghĩ', 'nhưng', 'cũng', 'có_thể', 'không_phải', 'lúc_nào', 'cũng', 'cần', 'chiều', 'sâu', 'lâu_lâu', 'mình', 'đơn_giản', 'bớt', 'vấn_đề', 'cho', 'nó', 'đỡ', 'phức_tạp', 'cũng', 'vẫn', 'hay', 'quay', 'lại', 'set', 'này', 'mình', 'thấy', 'nam', 'làm', 'được', 'một', 'cái', 'khó', 'mà', 'stand', 'up_comedy', 'quốc_tế', 'ngta', 'làm', 'đó', 'là', 'một_chút', 'roast', 'khán_giả', 'nhưng', 'làm', 'họ', 'thấy', 'vui', 'thấy', 'ờ', 'ha', 'thấy', 'hợp_lí', 'thấy', 'lạ_chính', 'vì', 'những', 'cái', 'joke', 'mới', 'dựa', 'trên', 'tương_tác', 'khán_giả', 'thì', 'họ', 'sẽ', 'đến', 'quài_quài', 'vì', 'họ', 'cảm_thấy', 'liên_quan', 'và', 'kết_nối', 'hơn', 'mình', 'công_nhận', 'mình', 'mong_chờ', 'nam', 'sẽ', 'có', 'những', 'set', 'mà', 'vừa', 'có', 'chiều', 'sâu', 'câu_chuyện', 'vừa', 'tương_tác', 'roast', 'khán_giả', 'các', 'kiểu', 'dống', 'này', 'zị', 'mình', 'cũng', 'thấy', 'lần', 'diễn', 'này', 'những', 'thành_viên', 'còn', 'lại', 'hợp_gu', 'khán_giả', 'hơn', 'và', 'kết_nối', 'hơn', 'nhiều', 'cảm_ơn', 'saigon', 'tíu']",1
@barong9639,2:58 anh áo trắng thay đổi cơ mặt lẹ quá :)₫₫,,,,0,0,0,258 áo trắng thay_đổi cơ_mặt lẹ,"['258', 'anh', 'áo', 'trắng', 'thay_đổi', 'cơ_mặt', 'lẹ', 'quá']",2
@baotruong2049,Nam nay đô quá vậy taz :))),,,,0,0,0,nam đô taz,"['nam', 'nay', 'đô', 'quá', 'vậy', 'taz']",2
@idgaf-z5k,chờ mãi a í mới ra videoooo❤❤❤,❤❤❤,,,3,0,0,chờ mãi a_í videoooo,"['chờ', 'mãi', 'a_í', 'mới', 'ra', 'videoooo']",1
@thiduong7205,Hay quá❤,❤,,,1,0,0,,"['hay', 'quá']",1
@rineethefilter2824,"lâu ròi tui mới coi lại
tự nhin nhớ lại ""tốn cái lều""
anyways, as always good job Namie Baby",,,,0,0,0,lâu_ròi tui coi tự_nhin tốn lều anyways as always job namie baby,"['lâu_ròi', 'tui', 'mới', 'coi', 'lại', 'tự_nhin', 'nhớ', 'lại', 'tốn', 'cái', 'lều', 'anyways', 'as', 'always', 'tốt', 'job', 'namie', 'baby']",2
@vanbeti,"Set này quá hay, cười liên tục, chúc SG Tếu phát triển hơn nữa nhé",,,,0,0,0,set cười liên_tục chúc sg_tếu phát_triển hơn_nữa,"['set', 'này', 'quá', 'hay', 'cười', 'liên_tục', 'chúc', 'sg_tếu', 'phát_triển', 'hơn_nữa', 'nhé']",2
@Hero-cv3xq,"Giữa thời buổi thông tin tràn ngập, coi bao nhiêu cái clip video hài,  vẫn k cười nổi, thế mà nay coi a Phương Nam diễn lại được cười đã như hôm nay. :v",,,,0,0,0,thời_buổi thông_tin tràn_ngập coi bao_nhiêu clip video_hài không_cười nổi_thế coi a_phương nam_diễn cười hôm_nay v,"['giữa', 'thời_buổi', 'thông_tin', 'tràn_ngập', 'coi', 'bao_nhiêu', 'cái', 'clip', 'video_hài', 'vẫn', 'không_cười', 'nổi_thế', 'mà', 'nay', 'coi', 'a_phương', 'nam_diễn', 'lại', 'được', 'cười', 'đã', 'như', 'hôm_nay', 'v']",2
@RoxerVnking,Nay diễn hài mà xà xẻ khán giả quá😂😂,😂😂,,,2,0,0,diễn_hài xà_xẻ khán_giả,"['nay', 'diễn_hài', 'mà', 'xà_xẻ', 'khán_giả', 'quá']",1
@flowersintote,nay nhìn ông Nam như sổ sữa cưng ghê :v,,,,0,0,0,nam sổ sữa cưng ghê v,"['nay', 'nhìn', 'ông', 'nam', 'như', 'sổ', 'sữa', 'cưng', 'ghê', 'v']",2
@TrịnhHiền-u1i,Đề nghị sốp ra clip nhìu hơn về anh Nam này🤣,🤣,,,1,0,0,đề_nghị sốp clip nhìu nam,"['đề_nghị', 'sốp', 'ra', 'clip', 'nhìu', 'hơn', 'về', 'anh', 'nam', 'này']",1
@kurokudo6063,"Đỉnh quá Nam ơi Nam, đây chắc là 1 trong những set đỉnh nhất của SG Tếu rồi",,,,0,0,0,đỉnh nam nam 1 set_đỉnh sg tếu,"['đỉnh', 'quá', 'nam', 'ơi', 'nam', 'đây', 'chắc', 'là', '1', 'trong', 'những', 'set_đỉnh', 'nhất', 'của', 'sg', 'tếu', 'rồi']",2
@c21a_tdhtrinhhuuhao50,Anh Long dễ thương quá,,,,0,0,0,long dễ_thương,"['anh', 'long', 'dễ_thương', 'quá']",2
@Kaori2305,"Em thích set trước hơn :))), set này chọc anh Long quá :)))",,,,0,0,0,set set chọc long,"['em', 'thích', 'set', 'trước', 'hơn', 'set', 'này', 'chọc', 'anh', 'long', 'quá']",2
@harom.3123,GOAT 🔼,,,,0,0,0,goat,['goat'],2
@anhpham4090,nay ngoại hình Nam nam tính hẳn ,,,,0,0,0,ngoại_hình nam nam_tính hẳn,"['nay', 'ngoại_hình', 'nam', 'nam_tính', 'hẳn']",2
@TrangNgo-um2qx,cương xíu nữa là a Long lụm Nam nha,,,,0,0,0,cương_xíu a long lụm nam nha,"['cương_xíu', 'nữa', 'là', 'a', 'long', 'lụm', 'nam', 'nha']",2
@thanhlongle6143,mấy tháng r PN mới lại ra set diễn. Chờ mỏi cả cổ và set lần này ko lm tôi thất vọng. Rất cảm xúc luôn PN ơi 😂,😂,,,1,0,0,mấy pn set_diễn chờ mỏi cổ set không_lm thất_vọng cảm_xúc pn,"['mấy', 'tháng', 'rồi', 'pn', 'mới', 'lại', 'ra', 'set_diễn', 'chờ', 'mỏi', 'cả', 'cổ', 'và', 'set', 'lần', 'này', 'không_lm', 'tôi', 'thất_vọng', 'rất', 'cảm_xúc', 'luôn', 'pn', 'ơi']",1
@hoangminh911,Ông Nam là ng duy nhất xem đi xem lại clip lần 2 lần 3 vẫn thấy hay như lần đầu,,,,0,0,0,nam ng duy_nhất đi xem_lại clip 2 3 đầu,"['ông', 'nam', 'là', 'ng', 'duy_nhất', 'xem', 'đi', 'xem_lại', 'clip', 'lần', '2', 'lần', '3', 'vẫn', 'thấy', 'hay', 'như', 'lần', 'đầu']",2
@hoangkid1412,Team sgt chỉ thích mỗi nam nhất. Chán nhất là khứa uy lê,,,,0,0,0,team sgt nam nhất_chán khứa uy_lê,"['team', 'sgt', 'chỉ', 'thích', 'mỗi', 'nam', 'nhất_chán', 'nhất', 'là', 'khứa', 'uy_lê']",2
@loidang9412,"Má, pha cuối đỡ không nổi luôn Nam nghe.",,,,0,0,0,má pha đỡ không_nổi nam,"['má', 'pha', 'cuối', 'đỡ', 'không_nổi', 'luôn', 'nam', 'nghe']",2
@nguyentrantien406,.,,,,0,0,0,,[],2
@LEEHTOFFICIAL,hóng ông này cả tháng rồi mới ra đc 1 clip,,,,0,0,0,hóng 1 clip,"['hóng', 'ông', 'này', 'cả', 'tháng', 'rồi', 'mới', 'ra', 'được', '1', 'clip']",2
@TrongLe-hl1gp,tương tác với khán giả như mấy ông nước ngòi lun coi cười điên. =)))))))))) Nam lên level nhiều nha.,,,,0,0,0,tương_tác khán_giả mấy ngòi_lun coi cười điên_nam level nha,"['tương_tác', 'với', 'khán_giả', 'như', 'mấy', 'ông', 'nước', 'ngòi_lun', 'coi', 'cười', 'điên_nam', 'lên', 'level', 'nhiều', 'nha']",2
@BrianK-1510,"Nam diễn hnay được nha, xuất sắc nha",,,,0,0,0,nam diễn_hnay nha xuất_sắc nha,"['nam', 'diễn_hnay', 'được', 'nha', 'xuất_sắc', 'nha']",1
@locsarker,Thôi anh rửa đâu 😂😂😂,😂😂😂,,,3,0,0,rửa,"['thôi', 'anh', 'rửa', 'đâu']",1
@vinheptrai6256,Show này anh nam dữ dằn quá,,,,0,0,0,show nam dữ_dằn,"['show', 'này', 'anh', 'nam', 'dữ_dằn', 'quá']",2
@hoangle-zp4sr,Set đầu tiên mình coi đi coi lại 5 lần trong 1 ngày :)),,,,0,0,0,set đầu_tiên coi đi coi 5 1,"['set', 'đầu_tiên', 'mình', 'coi', 'đi', 'coi', 'lại', '5', 'lần', 'trong', '1', 'ngày']",2
@potato2809-c8n,thuần sếch:)),,,,0,0,0,sếch,"['thuần', 'sếch']",2
@daicomcamu,"Có tài để làm hài đó, không ai bình thường mà hài mắc cười dữ dậy đâu....",,,,0,0,0,tài hài không_ai bình_thường hài_mắc cười dậy,"['có', 'tài', 'để', 'làm', 'hài', 'đó', 'không_ai', 'bình_thường', 'mà', 'hài_mắc', 'cười', 'dữ', 'dậy', 'đâu']",2
@khanhphan4252,Mình xin thông tin về lịch diễn và cách thức book vé tếu ơi!,,,,0,0,0,thông_tin lịch_diễn cách_thức book vé tếu,"['mình', 'xin', 'thông_tin', 'về', 'lịch_diễn', 'và', 'cách_thức', 'book', 'vé', 'tếu', 'ơi']",2
